timestamp,joint_positions,joint_velocities,object_position,target_position,last_action,interpered_actions
1745586318.2974913,"[0.31611482659486617, 0.8294688068619276, 0.9170802303139209, 0.20471218222510945, 0.4162693165758171, 0.2864052864441753, 0.41410061192311975, -0.0399697933326388, -0.0399697933326388]","[-0.0013434120264698012, -0.0002210176781558059, -0.0008883388929334247, 0.0007543202573923629, 0.00035020452673743525, 0.0017364124931314642, 0.003722394898837602, -6.373648331118332e-06, -6.373648331118332e-06]","[0.19717191170006285, 0.4876891372643062, 0.16204539689116926]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6383495   1.65435     1.8435476   0.43381697  0.7747053   0.60361457
  0.9566578  -0.9580058 ]","[0.6383495, 1.65435, 1.8435476, 0.43381697, 0.7747053, 0.60361457, 0.9566578, -0.9580058]"
1745586318.3075733,"[0.31611482659486617, 0.8294688068619276, 0.9170802303139209, 0.20471218222510945, 0.4162693165758171, 0.2864052864441753, 0.41410061192311975, -0.0399697933326388, -0.0399697933326388]","[-0.0013434120264698012, -0.0002210176781558059, -0.0008883388929334247, 0.0007543202573923629, 0.00035020452673743525, 0.0017364124931314642, 0.003722394898837602, -6.373648331118332e-06, -6.373648331118332e-06]","[0.19716956011404632, 0.4876891846928016, 0.1620448692028687]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6383609  1.6543506  1.8435525  0.4338113  0.7747083  0.6035973
  0.9566692 -0.9579886]","[0.6383609, 1.6543506, 1.8435525, 0.4338113, 0.7747083, 0.6035973, 0.9566692, -0.9579886]"
1745586318.3175285,"[0.3161167985234506, 0.82946872919164, 0.9170775753475746, 0.20471581037138753, 0.41627088477085705, 0.28640196104793514, 0.41426844127270857, -0.0399697933326388, -0.0399697933326388]","[0.00016600371856019365, 0.00028986176582566025, -0.00041768406644635404, 0.0012345056671951506, 0.001774754130992731, -0.0014750524749605975, 0.004179133817687865, 0.0, 0.0]","[0.19717083261006838, 0.4876886275959949, 0.16204589824802393]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6366125   1.6540924   1.8422688   0.43318367  0.77210295  0.60299766
  0.956919   -0.95899856]","[0.6366125, 1.6540924, 1.8422688, 0.43318367, 0.77210295, 0.60299766, 0.956919, -0.95899856]"
1745586318.3279328,"[0.3161167985234506, 0.82946872919164, 0.9170775753475746, 0.20471581037138753, 0.41627088477085705, 0.28640196104793514, 0.41426844127270857, -0.0399697933326388, -0.0399697933326388]","[0.00016600371856019365, 0.00028986176582566025, -0.00041768406644635404, 0.0012345056671951506, 0.001774754130992731, -0.0014750524749605975, 0.004179133817687865, 0.0, 0.0]","[0.1971717967969194, 0.48769011003962903, 0.16204631566778743]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6366221   1.6540908   1.8422843   0.43319112  0.7721214   0.60300744
  0.95691884 -0.95901203]","[0.6366221, 1.6540908, 1.8422843, 0.43319112, 0.7721214, 0.60300744, 0.95691884, -0.95901203]"
1745586318.3374019,"[0.3161167985234506, 0.82946872919164, 0.9170775753475746, 0.20471581037138753, 0.41627088477085705, 0.28640196104793514, 0.41426844127270857, -0.0399697933326388, -0.0399697933326388]","[0.00016600371856019365, 0.00028986176582566025, -0.00041768406644635404, 0.0012345056671951506, 0.001774754130992731, -0.0014750524749605975, 0.004179133817687865, 0.0, 0.0]","[0.1971695875956293, 0.4876890700476868, 0.16204456897808758]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63662636  1.6540941   1.8422773   0.43318218  0.7721138   0.60299265
  0.95692396 -0.95898056]","[0.63662636, 1.6540941, 1.8422773, 0.43318218, 0.7721138, 0.60299265, 0.95692396, -0.95898056]"
1745586318.3474917,"[0.31611482659486617, 0.8294677942122837, 0.9170847886343464, 0.2047092005049289, 0.41626733523112475, 0.28640859714779277, 0.41446343334273605, -0.0399697933326388, -0.0399697933326388]","[-0.0004588612048546389, -0.001139319198176856, 0.0007250502027471635, -0.00046249481287333, -0.0008264572140973309, 0.002203766353043048, 0.0079567249696122, 0.0, 0.0]","[0.1971674481364073, 0.48769257552377315, 0.16204771161105658]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6376272   1.6544732   1.8420788   0.43364567  0.7737974   0.60377
  0.9558167  -0.9573777 ]","[0.6376272, 1.6544732, 1.8420788, 0.43364567, 0.7737974, 0.60377, 0.9558167, -0.9573777]"
1745586318.3574827,"[0.31611482659486617, 0.8294677942122837, 0.9170847886343464, 0.2047092005049289, 0.41626733523112475, 0.28640859714779277, 0.41446343334273605, -0.0399697933326388, -0.0399697933326388]","[-0.0004588612048546389, -0.001139319198176856, 0.0007250502027471635, -0.00046249481287333, -0.0008264572140973309, 0.002203766353043048, 0.0079567249696122, 0.0, 0.0]","[0.19716909499570012, 0.48768929579632747, 0.1620446736703173]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63760006  1.6544802   1.8420392   0.4336387   0.7737638   0.6037854
  0.955794   -0.9573443 ]","[0.63760006, 1.6544802, 1.8420392, 0.4336387, 0.7737638, 0.6037854, 0.955794, -0.9573443]"
1745586318.3675244,"[0.31611482659486617, 0.8294677942122837, 0.9170847886343464, 0.2047092005049289, 0.41626733523112475, 0.28640859714779277, 0.41446343334273605, -0.0399697933326388, -0.0399697933326388]","[-0.0004588612048546389, -0.001139319198176856, 0.0007250502027471635, -0.00046249481287333, -0.0008264572140973309, 0.002203766353043048, 0.0079567249696122, 0.0, 0.0]","[0.1971696739021835, 0.4876911292227012, 0.16204792586656208]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6376037   1.6544738   1.8420578   0.43364608  0.77377725  0.6037841
  0.955802   -0.9573859 ]","[0.6376037, 1.6544738, 1.8420578, 0.43364608, 0.77377725, 0.6037841, 0.955802, -0.9573859]"
1745586318.377492,"[0.31611482659486617, 0.8294677942122837, 0.9170847886343464, 0.2047092005049289, 0.41626733523112475, 0.28640859714779277, 0.41446343334273605, -0.0399697933326388, -0.0399697933326388]","[-0.0004588612048546389, -0.001139319198176856, 0.0007250502027471635, -0.00046249481287333, -0.0008264572140973309, 0.002203766353043048, 0.0079567249696122, 0.0, 0.0]","[0.19716889321208364, 0.48768938234389836, 0.16204460833646062]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63760203  1.6544801   1.8420408   0.4336384   0.77376544  0.6037842
  0.95579463 -0.9573426 ]","[0.63760203, 1.6544801, 1.8420408, 0.4336384, 0.77376544, 0.6037842, 0.95579463, -0.9573426]"
1745586318.387503,"[0.3161168235727416, 0.8294687281115716, 0.9170854825285014, 0.20471330961894463, 0.4162665775690275, 0.2864043467989901, 0.4146675593200039, -0.0399697933326388, -0.0399697933326388]","[-0.0008641618348253234, -0.0004404259415457387, 0.000353360506300497, 0.0003457631120022826, -0.0006621965789484734, -0.00011083486334901769, 0.0031532400073738726, 0.0, 0.0]","[0.197165349229287, 0.4876902650633199, 0.16204342404519856]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6372991   1.6540661   1.8423511   0.43335068  0.77292323  0.603304
  0.956566   -0.9585184 ]","[0.6372991, 1.6540661, 1.8423511, 0.43335068, 0.77292323, 0.603304, 0.956566, -0.9585184]"
1745586318.3977525,"[0.3161168235727416, 0.8294687281115716, 0.9170854825285014, 0.20471330961894463, 0.4162665775690275, 0.2864043467989901, 0.4146675593200039, -0.0399697933326388, -0.0399697933326388]","[-0.0008641618348253234, -0.0004404259415457387, 0.000353360506300497, 0.0003457631120022826, -0.0006621965789484734, -0.00011083486334901769, 0.0031532400073738726, 0.0, 0.0]","[0.19716533990681392, 0.48769064536503204, 0.16204500950269943]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6372968   1.6540633   1.8423547   0.4333517   0.7729224   0.60329974
  0.95657027 -0.95853627]","[0.6372968, 1.6540633, 1.8423547, 0.4333517, 0.7729224, 0.60329974, 0.95657027, -0.95853627]"
1745586318.4076052,"[0.3161168235727416, 0.8294687281115716, 0.9170854825285014, 0.20471330961894463, 0.4162665775690275, 0.2864043467989901, 0.4146675593200039, -0.0399697933326388, -0.0399697933326388]","[-0.0008641618348253234, -0.0004404259415457387, 0.000353360506300497, 0.0003457631120022826, -0.0006621965789484734, -0.00011083486334901769, 0.0031532400073738726, 0.0, 0.0]","[0.19717094382535819, 0.48768708489022267, 0.16204354360720863]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6372457   1.6540681   1.8423034   0.43335336  0.7728783   0.6033416
  0.9565299  -0.9585384 ]","[0.6372457, 1.6540681, 1.8423034, 0.43335336, 0.7728783, 0.6033416, 0.9565299, -0.9585384]"
1745586318.4177182,"[0.316118536949453, 0.8294687282555808, 0.917085117457681, 0.20471397094420452, 0.41626769303808114, 0.2864027082559857, 0.41476669346104644, -0.0399697933326388, -0.0399697933326388]","[0.0005941528928420817, -4.048202589888264e-06, 0.0009417960543282769, 0.0016182869268371093, 0.0010465745913179059, -0.0009259208709915638, 0.002483819177715046, 0.0, 0.0]","[0.19716967739945246, 0.4876892821440518, 0.16204549262519158]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63597935  1.6542466   1.8412608   0.4329965   0.77056205  0.603418
  0.9565705  -0.9590285 ]","[0.63597935, 1.6542466, 1.8412608, 0.4329965, 0.77056205, 0.603418, 0.9565705, -0.9590285]"
1745586318.4278302,"[0.316118536949453, 0.8294687282555808, 0.917085117457681, 0.20471397094420452, 0.41626769303808114, 0.2864027082559857, 0.41476669346104644, -0.0399697933326388, -0.0399697933326388]","[0.0005941528928420817, -4.048202589888264e-06, 0.0009417960543282769, 0.0016182869268371093, 0.0010465745913179059, -0.0009259208709915638, 0.002483819177715046, 0.0, 0.0]","[0.19716962864100473, 0.4876895710689512, 0.16204612676949195]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63598025  1.6542454   1.8412639   0.43299752  0.7705635   0.60341644
  0.956573   -0.9590353 ]","[0.63598025, 1.6542454, 1.8412639, 0.43299752, 0.7705635, 0.60341644, 0.956573, -0.9590353]"
1745586318.4376054,"[0.316118536949453, 0.8294687282555808, 0.917085117457681, 0.20471397094420452, 0.41626769303808114, 0.2864027082559857, 0.41476669346104644, -0.0399697933326388, -0.0399697933326388]","[0.0005941528928420817, -4.048202589888264e-06, 0.0009417960543282769, 0.0016182869268371093, 0.0010465745913179059, -0.0009259208709915638, 0.002483819177715046, 0.0, 0.0]","[0.19716933962381095, 0.4876896939529357, 0.16204576100318652]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6359839   1.6542457   1.841266    0.43299717  0.7705662   0.6034149
  0.95657426 -0.95903087]","[0.6359839, 1.6542457, 1.841266, 0.43299717, 0.7705662, 0.6034149, 0.95657426, -0.95903087]"
1745586318.4474626,"[0.3161148005944862, 0.829467263466581, 0.9170805529806785, 0.204713367180422, 0.41626745443839547, 0.2864019283997914, 0.4149245717796809, -0.0399697933326388, -0.0399697933326388]","[-0.0006625088806310293, -0.001245463459383558, -0.0012835075991645566, 0.0014585191656066071, -5.0624667358678744e-05, -0.0007477088888835382, 0.006389297397885701, 0.0, 0.0]","[0.19716958119318054, 0.48768938762101127, 0.16204609041178503]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6373025   1.6541916   1.842167    0.43344826  0.77257967  0.6039171
  0.9564679  -0.95887125]","[0.6373025, 1.6541916, 1.842167, 0.43344826, 0.77257967, 0.6039171, 0.9564679, -0.95887125]"
1745586318.457625,"[0.3161148005944862, 0.829467263466581, 0.9170805529806785, 0.204713367180422, 0.41626745443839547, 0.2864019283997914, 0.4149245717796809, -0.0399697933326388, -0.0399697933326388]","[-0.0006625088806310293, -0.001245463459383558, -0.0012835075991645566, 0.0014585191656066071, -5.0624667358678744e-05, -0.0007477088888835382, 0.006389297397885701, 0.0, 0.0]","[0.1971691671246826, 0.4876863018407438, 0.16204396086749784]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6372818  1.6541969  1.8421334  0.4334367  0.7725465  0.6039138
  0.9564585 -0.9588382]","[0.6372818, 1.6541969, 1.8421334, 0.4334367, 0.7725465, 0.6039138, 0.9564585, -0.9588382]"
1745586318.4674945,"[0.3161148005944862, 0.829467263466581, 0.9170805529806785, 0.204713367180422, 0.41626745443839547, 0.2864019283997914, 0.4149245717796809, -0.0399697933326388, -0.0399697933326388]","[-0.0006625088806310293, -0.001245463459383558, -0.0012835075991645566, 0.0014585191656066071, -5.0624667358678744e-05, -0.0007477088888835382, 0.006389297397885701, 0.0, 0.0]","[0.19716831231397594, 0.487687888862254, 0.16204402713653643]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63730067  1.6541957   1.8421535   0.43344015  0.77256775  0.60390997
  0.95646715 -0.9588398 ]","[0.63730067, 1.6541957, 1.8421535, 0.43344015, 0.77256775, 0.60390997, 0.95646715, -0.9588398]"
1745586318.4777327,"[0.3161148005944862, 0.829467263466581, 0.9170805529806785, 0.204713367180422, 0.41626745443839547, 0.2864019283997914, 0.4149245717796809, -0.0399697933326388, -0.0399697933326388]","[-0.0006625088806310293, -0.001245463459383558, -0.0012835075991645566, 0.0014585191656066071, -5.0624667358678744e-05, -0.0007477088888835382, 0.006389297397885701, 0.0, 0.0]","[0.19716912911154516, 0.4876907694907774, 0.1620467773026637]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6373159   1.6541896   1.8421843   0.4334519   0.7725966   0.6039145
  0.9564755  -0.95888066]","[0.6373159, 1.6541896, 1.8421843, 0.4334519, 0.7725966, 0.6039145, 0.9564755, -0.95888066]"
1745586318.4874196,"[0.31611682453557244, 0.8294670155909886, 0.9170861981245948, 0.2047083332536106, 0.4162686854022467, 0.28640480804768753, 0.41502053207759537, -0.0399697933326388, -0.0399697933326388]","[-0.0003799846416664143, -0.0007471098522893511, -0.00022817948948887696, -0.001294300797148092, -0.0005735533227480562, 7.279863851137515e-05, -0.0007573414857637204, 0.0, 0.0]","[0.19716556649624883, 0.4876921696212694, 0.1620470387284701]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6379249   1.6535002   1.8429614   0.43323404  0.77396643  0.60295236
  0.9566222  -0.95844316]","[0.6379249, 1.6535002, 1.8429614, 0.43323404, 0.77396643, 0.60295236, 0.9566222, -0.95844316]"
1745586318.4975636,"[0.31611682453557244, 0.8294670155909886, 0.9170861981245948, 0.2047083332536106, 0.4162686854022467, 0.28640480804768753, 0.41502053207759537, -0.0399697933326388, -0.0399697933326388]","[-0.0003799846416664143, -0.0007471098522893511, -0.00022817948948887696, -0.001294300797148092, -0.0005735533227480562, 7.279863851137515e-05, -0.0007573414857637204, 0.0, 0.0]","[0.19716968433644044, 0.48769067045613645, 0.1620467115554727]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63789576  1.6535016   1.8429366   0.43323898  0.77394605  0.60298264
  0.95659703 -0.9584564 ]","[0.63789576, 1.6535016, 1.8429366, 0.43323898, 0.77394605, 0.60298264, 0.95659703, -0.9584564]"
1745586318.5076125,"[0.31611682453557244, 0.8294670155909886, 0.9170861981245948, 0.2047083332536106, 0.4162686854022467, 0.28640480804768753, 0.41502053207759537, -0.0399697933326388, -0.0399697933326388]","[-0.0003799846416664143, -0.0007471098522893511, -0.00022817948948887696, -0.001294300797148092, -0.0005735533227480562, 7.279863851137515e-05, -0.0007573414857637204, 0.0, 0.0]","[0.19716852289542658, 0.48768992942239975, 0.1620462070941524]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6378949   1.653503    1.8429302   0.43323368  0.7739383   0.60297334
  0.9566     -0.95844245]","[0.6378949, 1.653503, 1.8429302, 0.43323368, 0.7739383, 0.60297334, 0.9566, -0.95844245]"
1745586318.5174425,"[0.31612016868706144, 0.8294687281475743, 0.9170844274199064, 0.2047140362650457, 0.41626906491375404, 0.28640453337718474, 0.4151119808394671, -0.0399697933326388, -0.0399697933326388]","[0.0005242638473584727, 0.0002615048004867262, -5.6644428283517905e-05, 0.0005287475376639215, 0.0008865897356631624, -0.0008148914753019878, 0.0021493340963066355, 0.0, 0.0]","[0.19716967060576626, 0.48768893959579984, 0.16204542719921222]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63665277  1.6539774   1.8421444   0.43314445  0.7723068   0.603106
  0.9566246  -0.95859015]","[0.63665277, 1.6539774, 1.8421444, 0.43314445, 0.7723068, 0.603106, 0.9566246, -0.95859015]"
1745586318.527614,"[0.31612016868706144, 0.8294687281475743, 0.9170844274199064, 0.2047140362650457, 0.41626906491375404, 0.28640453337718474, 0.4151119808394671, -0.0399697933326388, -0.0399697933326388]","[0.0005242638473584727, 0.0002615048004867262, -5.6644428283517905e-05, 0.0005287475376639215, 0.0008865897356631624, -0.0008148914753019878, 0.0021493340963066355, 0.0, 0.0]","[0.1971706946927012, 0.4876908985784839, 0.16204717241251174]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6366625  1.6539732  1.8421648  0.4331538  0.7723268  0.6031132
  0.9566283 -0.9586196]","[0.6366625, 1.6539732, 1.8421648, 0.4331538, 0.7723268, 0.6031132, 0.9566283, -0.9586196]"
1745586318.5376756,"[0.31612016868706144, 0.8294687281475743, 0.9170844274199064, 0.2047140362650457, 0.41626906491375404, 0.28640453337718474, 0.4151119808394671, -0.0399697933326388, -0.0399697933326388]","[0.0005242638473584727, 0.0002615048004867262, -5.6644428283517905e-05, 0.0005287475376639215, 0.0008865897356631624, -0.0008148914753019878, 0.0021493340963066355, 0.0, 0.0]","[0.19717001597652856, 0.4876912084791562, 0.162047425652434]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.63666713  1.6539726   1.8421693   0.4331531   0.7723303   0.6031076
  0.9566332  -0.95861995]","[0.63666713, 1.6539726, 1.8421693, 0.4331531, 0.7723303, 0.6031076, 0.9566332, -0.95861995]"
1745586318.5474098,"[0.31611682453571865, 0.8294687280755693, 0.9170835687881945, 0.20471124614297898, 0.4162689587864168, 0.28640346503648306, 0.41517574519196254, -0.0399697933326388, -0.0399697933326388]","[-0.0005286691695900869, -2.1525785024423838e-05, -0.0010430391827340685, -0.0004405366196982434, -0.00024555661525724, -0.001874440310936248, 0.003145254403372359, 0.0, 0.0]","[0.1971678249001205, 0.4876897863146572, 0.16204554850884656]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6373847   1.6535776   1.8429418   0.43326634  0.77382886  0.60272586
  0.9568553  -0.95874393]","[0.6373847, 1.6535776, 1.8429418, 0.43326634, 0.77382886, 0.60272586, 0.9568553, -0.95874393]"
1745586318.5575166,"[0.31611682453571865, 0.8294687280755693, 0.9170835687881945, 0.20471124614297898, 0.4162689587864168, 0.28640346503648306, 0.41517574519196254, -0.0399697933326388, -0.0399697933326388]","[-0.0005286691695900869, -2.1525785024423838e-05, -0.0010430391827340685, -0.0004405366196982434, -0.00024555661525724, -0.001874440310936248, 0.003145254403372359, 0.0, 0.0]","[0.19716660044698756, 0.4876894987314214, 0.16204518247630392]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6373878   1.6535782   1.8429404   0.4332623   0.7738265   0.60271645
  0.95686007 -0.95873326]","[0.6373878, 1.6535782, 1.8429404, 0.4332623, 0.7738265, 0.60271645, 0.95686007, -0.95873326]"
1745586318.567384,"[0.31611682453571865, 0.8294687280755693, 0.9170835687881945, 0.20471124614297898, 0.4162689587864168, 0.28640346503648306, 0.41517574519196254, -0.0399697933326388, -0.0399697933326388]","[-0.0005286691695900869, -2.1525785024423838e-05, -0.0010430391827340685, -0.0004405366196982434, -0.00024555661525724, -0.001874440310936248, 0.003145254403372359, 0.0, 0.0]","[0.19716436794492215, 0.4876928414327837, 0.16204774381272563]","[0.65, 0.2, 0.5, 1.0, 0.0, 0.0, 0.0]","[ 0.6374195   1.653572    1.8429823   0.43326795  0.7738627   0.6026981
  0.9568851  -0.9587585 ]","[0.6374195, 1.653572, 1.8429823, 0.43326795, 0.7738627, 0.6026981, 0.9568851, -0.9587585]"
